medidor_iot,fecha_instalacion,fecha_desinstalacion,estado,tipo_medidor_id
40:6C:B7:01:B4:E6,2015-08-19,2024-11-29,Reacondicionado,5
B5:F9:0D:4D:E1:C9,2021-10-29,2025-01-23,Reacondicionado,5
98:7F:82:AD:B5:8D,2024-01-14,2026-03-08,Reacondicionado,4
8E:E2:03:C4:C5:4D,2017-05-21,2018-04-05,Dañado,2
C0:97:E2:AE:E6:B5,2020-12-25,2021-10-21,Mantenimiento,2
ED:3E:AC:AD:9B:C3,2022-12-07,2024-03-06,Reacondicionado,4
B5:49:04:C3:AF:D0,2020-06-02,2025-11-25,Dañado,4
75:65:88:38:51:BA,2025-09-17,2026-04-28,Mantenimiento,2
AE:BE:8D:9B:D3:38,2016-06-08,2016-09-11,Reacondicionado,4
C6:77:AF:55:55:77,2018-08-02,2021-02-15,Reacondicionado,3
ED:34:69:B1:48:39,2024-12-27,2025-03-30,Dañado,2
52:DE:4A:70:D9:C9,2025-04-22,2025-10-23,Mantenimiento,5
CB:0B:4F:4B:CF:2A,2021-06-16,2025-09-02,Reacondicionado,4
C8:E3:C2:5F:35:E9,2026-01-18,2026-05-05,Reacondicionado,3
27:3E:31:60:06:DD,2016-05-29,2024-10-21,Mantenimiento,2
8E:18:54:05:37:9B,2015-11-07,2019-09-05,Mantenimiento,3
A6:5E:B9:A5:83:D5,2016-07-23,2025-02-06,Dañado,4
61:0F:53:45:C2:D4,2022-01-24,2022-04-09,Reacondicionado,5
D1:C7:4C:2A:BD:0F,2017-03-02,2023-02-15,Mantenimiento,1
54:C5:40:D5:F1:CF,2025-04-20,2026-01-28,Reacondicionado,5
DD:A6:C3:AB:89:BC,2015-05-16,2018-03-30,Reacondicionado,1
22:D9:9D:99:A8:C3,2023-02-12,2026-04-05,Dañado,1
EA:B9:92:EA:45:2E,2018-08-23,2022-03-30,Reacondicionado,3
BB:6C:8C:20:B0:97,2023-03-10,2025-02-22,Mantenimiento,4
0F:0D:11:03:69:D1,2024-01-10,2024-05-01,Dañado,3
AA:6E:65:8A:E7:4C,2025-03-23,2025-05-21,Reacondicionado,5
08:1A:84:23:FD:D2,2025-02-10,2025-09-16,Reacondicionado,2
D8:BC:C6:27:27:21,2019-09-05,2021-09-12,Mantenimiento,3
03:77:4A:51:88:6B,2017-04-24,2022-04-15,Mantenimiento,1
CD:5F:24:DB:86:8C,2020-02-17,2021-12-02,Reacondicionado,1
43:6A:1F:7E:25:9D,2022-12-27,2023-08-23,Dañado,4
99:A6:39:05:47:4F,2026-04-24,2026-04-30,Dañado,3
8B:44:78:EB:1B:81,2018-11-04,2024-10-19,Mantenimiento,4
22:92:44:7E:F4:C3,2026-01-05,2026-04-08,Reacondicionado,2
BF:45:C6:50:41:FC,2015-08-24,2025-04-17,Mantenimiento,5
1F:1B:6A:CF:5B:E0,2024-07-02,2026-01-27,Mantenimiento,2
7B:E9:E1:F3:30:B8,2015-09-07,2025-02-19,Dañado,5
4B:70:57:0B:52:94,2019-07-04,2021-05-03,Reacondicionado,1
B4:FD:2E:05:17:D7,2024-11-20,2025-04-18,Mantenimiento,4
2A:5A:61:E0:78:CE,2020-02-06,2020-06-14,Dañado,5
32:F9:84:05:BE:CB,2018-07-04,2022-01-15,Reacondicionado,4
AB:F6:D3:CD:43:21,2025-09-23,2026-02-24,Mantenimiento,5
7A:AF:CA:7A:A2:52,2018-02-05,2025-08-27,Mantenimiento,2
89:DA:69:05:EF:0F,2017-02-16,2020-05-11,Reacondicionado,3
B6:7E:47:E3:9D:79,2016-04-22,2020-04-17,Dañado,2
EA:FD:EB:1F:73:A5,2019-08-24,2023-02-21,Reacondicionado,3
20:C5:15:EF:49:55,2025-03-27,2025-08-16,Mantenimiento,1
F2:B3:28:95:7A:80,2017-05-24,2017-08-30,Dañado,1
DA:DC:8E:0A:8F:C6,2025-04-17,2026-04-28,Reacondicionado,4
49:C5:9F:27:15:EF,2024-01-27,2026-03-21,Mantenimiento,5
E9:EB:56:43:8D:6E,2024-09-27,2025-10-15,Mantenimiento,2
D2:7E:04:A4:28:FD,2016-08-13,2024-06-28,Reacondicionado,4
A0:14:3F:D4:47:26,2025-04-26,2026-01-28,Dañado,1
A1:CD:EC:D6:33:48,2021-03-24,2023-06-25,Mantenimiento,2
D6:BF:43:CC:69:DA,2017-02-15,2018-01-04,Reacondicionado,5
90:6E:83:CC:57:5F,2014-09-10,2019-07-22,Mantenimiento,4
88:DF:29:D1:FC:41,2023-01-15,2023-08-25,Reacondicionado,5
2C:69:30:D7:89:7F,2017-01-01,2017-08-18,Dañado,3
29:14:B7:65:98:0D,2017-10-30,2026-04-11,Mantenimiento,2
A8:C2:FB:B0:DA:26,2016-07-10,2018-05-25,Reacondicionado,5
00:4F:69:29:62:AE,2019-08-11,2025-07-31,Reacondicionado,3
EA:9C:AE:2E:91:C8,2016-05-01,2023-02-17,Mantenimiento,3
12:E9:F2:8D:4C:C5,2017-04-13,2019-10-16,Reacondicionado,5
34:76:E6:77:1C:BE,2016-12-11,2019-05-21,Dañado,2
4C:74:F8:28:3C:08,2020-02-27,2022-04-11,Dañado,1
A5:B1:70:9C:5A:73,2024-03-21,2025-01-20,Mantenimiento,2
75:1E:D1:82:05:9C,2020-01-07,2021-02-11,Reacondicionado,4
50:52:4B:6B:AB:19,2021-06-12,2023-08-19,Reacondicionado,1
CD:56:92:76:07:BD,2016-11-14,2017-09-22,Dañado,5
F4:56:05:C4:58:D8,2016-05-11,2016-11-29,Dañado,4
0F:5F:FA:FF:F3:D4,2024-11-26,2025-07-13,Dañado,4
D9:06:6A:A7:70:33,2016-11-18,2022-04-01,Mantenimiento,3
40:3A:CA:C8:56:E5,2015-04-02,2018-05-06,Reacondicionado,3
14:62:50:EE:42:A6,2021-03-05,2023-08-24,Reacondicionado,3
74:16:D4:CA:02:72,2014-12-18,2023-10-08,Mantenimiento,3
9C:14:B5:35:0F:D2,2015-02-24,2018-09-05,Mantenimiento,3
C6:6C:7B:58:7E:AF,2018-12-29,2023-03-30,Mantenimiento,4
9B:53:A3:53:DF:5C,2014-06-15,2025-09-18,Dañado,2
DE:04:3C:29:96:C8,2023-07-27,2026-02-20,Reacondicionado,4
AD:BD:D1:82:72:88,2019-09-04,2022-07-29,Mantenimiento,5
07:A5:50:20:D5:74,2018-08-05,2018-10-26,Dañado,2
05:5C:D0:B2:61:7E,2017-09-08,2019-04-16,Mantenimiento,2
16:B8:6D:7A:57:84,2019-08-08,2020-08-08,Reacondicionado,4
01:EA:1B:4A:E2:58,2022-07-15,2023-01-09,Dañado,5
D1:29:1F:DC:BF:48,2024-08-03,2025-02-17,Reacondicionado,3
ED:FE:23:19:39:46,2015-02-05,2022-06-12,Reacondicionado,3
82:14:37:CD:08:FB,2016-01-07,2016-07-16,Dañado,2
8C:48:45:27:08:D3,2019-06-02,2024-08-21,Mantenimiento,5
F1:9D:D3:7B:80:D9,2021-07-20,2021-11-19,Reacondicionado,4
D3:41:F1:DF:DB:A6,2014-07-26,2016-02-29,Reacondicionado,3
92:DA:64:65:8E:DB,2021-10-29,2022-10-24,Mantenimiento,3
58:4B:9B:A8:B2:05,2016-10-18,2017-07-06,Dañado,1
DD:34:91:84:6E:84,2023-05-02,2024-08-02,Reacondicionado,2
99:1D:37:D0:3B:4C,2020-06-14,2020-10-05,Dañado,5
5E:13:D8:1C:FC:FB,2022-08-01,2025-08-22,Dañado,5
0B:23:CE:9D:C4:0F,2021-05-18,2022-01-31,Reacondicionado,5
2B:58:FB:34:AF:4D,2015-10-07,2022-12-31,Dañado,4
63:22:AF:24:BA:08,2022-01-19,2024-10-09,Mantenimiento,1
BA:8F:3E:00:A3:ED,2026-01-10,2026-04-05,Mantenimiento,2
E3:B7:D9:F3:15:24,2017-12-09,2025-03-05,Mantenimiento,2
3F:A6:D4:AB:4C:C0,2017-11-10,2023-01-04,Mantenimiento,4
7B:F2:73:1B:2C:F1,2018-07-18,2019-12-16,Reacondicionado,5
46:99:54:6E:1F:FF,2017-11-08,2025-05-09,Reacondicionado,2
43:56:1C:D9:4A:E6,2019-03-14,2025-07-17,Reacondicionado,3
8D:4C:BB:0A:27:FA,2026-02-09,2026-04-06,Dañado,2
84:05:25:1C:42:41,2022-11-14,2023-09-10,Reacondicionado,5
BE:C2:63:37:E8:E3,2025-03-19,2026-04-13,Reacondicionado,3
1C:F2:9A:71:BD:E1,2021-02-18,2026-02-10,Dañado,1
D6:78:AE:1C:70:7C,2019-09-27,2022-11-28,Mantenimiento,4
9D:B0:63:47:8A:F0,2023-10-31,2025-07-04,Mantenimiento,4
0F:93:C9:63:A2:78,2022-07-31,2023-02-13,Mantenimiento,5
3A:4B:86:42:A2:02,2020-05-27,2025-04-01,Dañado,2
1F:46:A8:29:17:1E,2024-10-20,2025-03-26,Reacondicionado,3
6E:A6:6F:CF:90:49,2024-08-20,2025-02-15,Mantenimiento,2
C6:FF:E9:D1:70:17,2018-04-25,2023-01-27,Dañado,1
42:BB:44:AC:23:BE,2023-05-20,2023-07-16,Mantenimiento,1
E7:F0:C9:FC:59:E3,2024-04-08,2024-10-02,Dañado,5
F2:4D:07:D5:6D:DA,2018-10-28,2025-04-15,Reacondicionado,1
74:69:FF:E1:B5:BD,2016-03-05,2021-01-01,Reacondicionado,1
39:51:96:18:07:42,2022-02-05,2025-04-18,Mantenimiento,2
4B:6C:A4:C7:C7:5F,2019-02-25,2020-08-10,Dañado,2
76:1A:70:C8:6F:50,2022-09-27,2025-11-21,Reacondicionado,1
E9:4C:C7:97:E0:5B,2015-09-22,2023-04-04,Mantenimiento,4
0D:34:63:D0:31:C3,2015-06-25,2024-03-29,Dañado,5
53:19:58:11:45:78,2025-03-12,2026-05-12,Dañado,4
2A:0B:0E:8B:40:AA,2024-01-25,2024-10-14,Dañado,2
2B:D8:09:19:5C:8A,2017-09-09,2021-08-05,Reacondicionado,5
CC:1C:9A:CD:07:3F,2016-03-20,2018-07-31,Reacondicionado,2
29:30:F8:10:48:F5,2020-06-06,2026-05-13,Dañado,3
31:33:82:A0:FA:20,2016-06-20,2019-11-28,Dañado,2
65:D9:AF:4C:B9:82,2025-08-15,2025-10-08,Dañado,1
D9:CF:59:7A:A9:CD,2015-03-07,2025-05-23,Reacondicionado,1
0E:0E:C1:D8:7A:81,2022-11-14,2023-04-18,Mantenimiento,3
15:13:03:4D:9D:B6,2018-11-22,2021-08-23,Mantenimiento,4
05:51:36:71:7F:8F,2020-10-12,2021-05-16,Reacondicionado,5
35:90:E0:F2:E9:83,2017-09-26,2019-12-04,Dañado,4
CC:37:27:58:8A:3C,2019-02-11,2021-02-28,Dañado,4
7B:20:46:64:0A:C2,2015-02-21,2025-03-25,Mantenimiento,1
94:43:8A:4C:FD:C3,2020-10-08,2024-05-27,Mantenimiento,1
3B:DE:9F:0C:EC:0D,2014-10-20,2024-04-04,Reacondicionado,3
DA:C3:79:B6:56:38,2015-10-06,2018-02-04,Mantenimiento,4
09:42:76:02:F0:F5,2022-06-09,2024-01-04,Reacondicionado,3
A6:21:9C:1B:7E:C2,2015-11-25,2016-11-14,Dañado,5
5E:48:E8:72:72:5E,2014-08-06,2022-06-21,Mantenimiento,5
86:6C:56:64:19:AB,2017-04-24,2018-11-29,Dañado,3
C4:F7:78:BE:67:2F,2015-04-24,2021-01-18,Dañado,5
11:0A:09:27:06:A0,2019-06-26,2024-05-23,Reacondicionado,2
FC:20:69:3C:A2:46,2022-06-28,2025-12-22,Dañado,2
AE:8E:14:8E:3E:F1,2024-08-09,2024-09-13,Reacondicionado,5
AD:B0:63:0D:15:0B,2022-10-28,2023-10-02,Mantenimiento,4
6F:4C:E3:6F:71:F5,2017-07-12,2020-03-17,Mantenimiento,2
0A:67:25:30:AD:7A,2021-05-30,2025-07-15,Reacondicionado,3
8B:42:53:6A:73:58,2021-02-01,2023-03-11,Mantenimiento,3
96:DD:7C:5E:3D:7B,2016-12-14,2019-03-22,Reacondicionado,3
B7:1A:0D:09:7F:A9,2016-10-08,2019-03-31,Reacondicionado,2
70:33:E0:7C:4B:AC,2022-12-04,2025-11-08,Mantenimiento,1
F4:C1:A8:7C:4E:11,2016-07-16,2018-02-25,Reacondicionado,5
37:53:3B:C3:4A:52,2019-08-28,2021-08-14,Dañado,2
DD:B1:C3:F9:30:8D,2024-03-09,2025-05-07,Mantenimiento,5
21:06:CE:E8:58:0A,2019-10-14,2020-07-11,Mantenimiento,3
FC:93:59:31:70:B7,2015-09-13,2023-07-09,Dañado,3
EC:E5:7A:B9:B7:C9,2021-02-21,2021-09-16,Dañado,1
1E:67:FC:38:8E:BE,2024-07-22,2025-04-24,Mantenimiento,3
FF:55:0E:18:DB:D4,2022-08-08,2025-07-18,Mantenimiento,1
17:A1:FA:AB:DA:24,2016-08-19,2017-03-08,Reacondicionado,1
FD:02:5F:F3:63:65,2016-10-07,2020-11-30,Mantenimiento,5
C8:AF:58:1B:4A:69,2015-10-24,2017-11-28,Dañado,2
00:AF:67:ED:E1:C8,2018-06-06,2025-09-24,Reacondicionado,5
7E:68:3F:5B:28:9B,2016-11-25,2020-03-04,Reacondicionado,1
18:57:FC:5E:C3:27,2024-01-15,2024-05-26,Mantenimiento,3
8C:00:6E:23:A0:55,2014-07-08,2023-06-04,Mantenimiento,1
C2:8C:6C:A2:AD:97,2017-02-11,2021-01-06,Mantenimiento,5
E0:5C:14:C8:41:69,2014-09-10,2018-09-03,Mantenimiento,5
DF:29:2B:2E:2C:02,2015-06-01,2020-12-18,Dañado,1
C4:D3:94:D1:13:51,2014-06-22,2018-04-16,Dañado,4
2B:42:CD:FF:8B:B0,2026-04-14,2026-05-17,Mantenimiento,2
43:AF:CC:53:4A:14,2019-05-06,2021-03-24,Reacondicionado,1
1F:48:25:1A:73:E5,2025-05-19,2025-09-06,Mantenimiento,2
13:6D:52:57:BD:A7,2022-11-20,2025-02-23,Mantenimiento,3
58:59:89:B2:DD:E6,2018-08-22,2025-04-14,Mantenimiento,4
71:B4:8D:D9:D8:E1,2025-05-10,2026-02-05,Dañado,5
9C:47:51:02:EF:8C,2021-02-09,2021-11-23,Mantenimiento,5
23:71:4A:2E:BD:12,2022-04-04,2025-08-24,Dañado,1
DA:5D:E0:E2:E0:53,2025-07-23,2025-09-06,Reacondicionado,1
25:33:29:8F:5C:2C,2014-07-29,2020-10-13,Mantenimiento,1
F5:BD:65:7C:14:6C,2018-03-30,2023-05-19,Mantenimiento,3
9E:8C:4D:E7:83:5E,2025-02-22,2025-03-29,Dañado,1
0C:EC:82:76:D2:7E,2026-02-01,2026-03-06,Mantenimiento,2
F9:23:4A:A6:DE:CB,2016-08-15,2024-02-28,Dañado,1
06:FC:2D:B3:84:09,2018-05-25,2019-09-30,Mantenimiento,5
AB:B0:E1:5D:3F:DD,2024-12-31,2026-03-18,Reacondicionado,3
6D:53:A8:4C:9B:89,2023-06-09,2024-05-10,Reacondicionado,3
95:73:13:8D:BD:DD,2019-05-27,2022-10-16,Reacondicionado,1
E3:6A:23:AE:7E:93,2026-04-12,2026-05-12,Dañado,2
BD:B2:E4:AF:D4:34,2015-12-04,2018-01-05,Mantenimiento,1
F4:44:A4:51:53:B5,2024-09-14,2025-02-20,Dañado,1
8C:A9:83:D3:A0:17,2024-07-11,2025-03-15,Mantenimiento,5
9A:4C:DD:39:A2:27,2024-12-02,2025-09-02,Dañado,3
91:45:53:FD:C4:C4,2020-06-08,2024-08-07,Reacondicionado,1
E6:6E:29:8A:5C:49,2018-07-30,2023-04-04,Reacondicionado,1
31:5F:7A:2A:A1:29,2019-09-22,2020-08-30,Reacondicionado,1
2D:34:76:8C:31:33,2020-09-16,2023-04-14,Mantenimiento,4
01:F3:AC:F6:E8:CA,2019-05-13,2020-07-03,Reacondicionado,2
55:A5:A8:1B:AF:B6,2017-11-04,2020-03-24,Mantenimiento,4
50:A7:E2:45:72:15,2024-04-22,2025-02-09,Dañado,1
7F:4B:BC:81:E8:23,2017-03-21,2019-11-11,Reacondicionado,3
3C:C7:5F:A8:73:F7,2021-10-16,2025-06-16,Dañado,4
8C:4A:38:71:49:FB,2021-09-28,2023-05-17,Mantenimiento,2
F8:C2:15:BF:B8:18,2022-04-03,2022-12-09,Reacondicionado,3
05:C1:C9:F8:B1:4D,2017-01-06,2018-12-14,Mantenimiento,2
19:BE:F7:09:66:85,2023-11-17,2026-02-04,Mantenimiento,5
A5:40:25:F2:91:6E,2022-05-18,2025-12-13,Dañado,2
A5:57:0F:0E:60:23,2017-06-09,2019-11-13,Mantenimiento,1
4C:DF:38:40:81:A1,2017-01-06,2019-02-20,Mantenimiento,3
27:4C:F5:48:42:88,2019-02-18,2024-09-27,Dañado,3
E6:89:7C:3B:95:42,2023-07-23,2025-06-21,Mantenimiento,3
66:AB:64:3E:4B:F0,2024-10-04,2025-09-16,Reacondicionado,3
57:FB:93:86:6B:D1,2017-08-29,2022-08-03,Dañado,4
DA:AA:7D:5A:10:5C,2022-01-02,2025-02-22,Mantenimiento,3
E5:18:2B:4C:F5:6C,2016-11-10,2025-04-11,Dañado,5
92:E5:E3:5A:0D:35,2014-09-22,2025-02-27,Reacondicionado,1
92:86:51:1E:82:0E,2015-08-19,2017-06-28,Reacondicionado,2
12:3C:56:06:B3:67,2022-04-21,2026-01-28,Dañado,1
7C:F0:E4:16:C5:6B,2020-07-28,2022-01-04,Dañado,3
58:3B:8C:17:72:A1,2024-12-27,2026-03-15,Reacondicionado,3
5C:F0:0D:1F:6B:FC,2025-11-17,2026-03-27,Mantenimiento,3
94:A6:B0:08:BC:50,2025-08-19,2025-10-11,Mantenimiento,1
CA:EC:23:6E:54:67,2019-07-16,2022-10-31,Dañado,2
51:47:85:9C:3C:35,2016-10-17,2020-08-02,Mantenimiento,4
BB:E9:87:27:A1:19,2017-01-20,2023-07-18,Dañado,2
88:35:D6:C2:20:54,2025-03-08,2025-06-27,Mantenimiento,1
F2:B0:06:88:F2:26,2024-03-09,2024-07-17,Dañado,1
19:D4:14:71:D5:EF,2026-04-14,2026-05-19,Reacondicionado,4
9B:07:D7:0A:07:72,2015-06-04,2020-03-06,Reacondicionado,5
67:72:DC:2F:1F:C2,2017-03-25,2021-07-24,Dañado,3
F7:CF:73:71:15:7F,2017-03-20,2025-01-10,Dañado,5
B4:41:65:A3:FE:4B,2026-01-04,2026-03-25,Reacondicionado,2
B3:69:C2:49:04:FD,2026-03-24,2026-05-06,Reacondicionado,3
61:59:D6:72:F2:AC,2020-02-22,2020-05-18,Mantenimiento,3
3A:75:51:C5:FC:A1,2024-03-21,2026-01-19,Dañado,5
C0:90:F6:77:D6:F1,2025-01-22,2025-11-23,Dañado,4
12:90:BA:08:B9:B2,2015-08-19,2022-12-26,Reacondicionado,1
AF:7F:11:0A:30:B3,2016-04-06,2016-12-21,Dañado,4
0F:32:4F:38:72:C5,2024-09-09,2025-11-18,Dañado,1
1E:08:A6:F1:5E:30,2020-10-28,2021-04-21,Reacondicionado,1
34:E5:B4:BA:BA:E1,2017-05-16,2025-08-25,Dañado,1
3F:C8:DE:3F:EF:3E,2021-07-15,2023-11-02,Mantenimiento,5
5F:52:48:55:AB:A6,2020-06-08,2025-05-18,Reacondicionado,1
A0:26:BC:E7:58:29,2020-12-25,2023-01-31,Reacondicionado,1
05:BA:46:71:CE:72,2022-07-04,2024-02-25,Mantenimiento,5
5D:0E:03:EC:14:63,2018-01-31,2026-01-21,Dañado,2
6D:03:ED:43:1C:BC,2025-12-16,2026-01-17,Dañado,4
EB:64:D3:42:72:C7,2021-01-10,2021-10-02,Reacondicionado,5
65:15:58:C1:D1:1F,2018-09-25,2025-08-30,Dañado,4
9B:F8:21:8F:A3:E4,2026-01-19,2026-04-15,Reacondicionado,2
82:E6:F1:43:63:69,2023-03-26,2024-03-29,Dañado,5
76:F9:6F:EB:DC:EA,2016-07-24,2022-09-07,Dañado,2
EC:97:69:28:F2:3F,2024-03-01,2025-05-14,Mantenimiento,3
E6:58:21:6F:73:1C,2016-07-27,2019-09-24,Mantenimiento,1
24:C9:54:C0:00:00,2025-05-13,2026-01-20,Mantenimiento,3
47:2D:40:FC:51:C0,2017-12-01,2024-11-19,Reacondicionado,5
85:AF:DE:0B:60:8E,2019-02-23,2021-01-28,Mantenimiento,4
23:C7:05:B2:63:D0,2016-08-30,2018-12-31,Reacondicionado,1
11:AD:CB:BF:70:95,2025-08-09,2026-03-14,Dañado,3
75:1F:8C:4C:0C:05,2024-03-20,2025-07-19,Mantenimiento,1
C9:CD:DD:2D:F6:95,2019-02-09,2025-12-08,Reacondicionado,2
79:E6:C5:D4:E0:0F,2023-08-12,2026-03-11,Dañado,4
B1:28:F0:43:16:05,2024-06-16,2025-06-08,Dañado,1
0D:77:B2:4B:C2:B0,2019-05-18,2019-08-06,Dañado,1
24:FD:E5:1F:11:7A,2021-07-30,2023-05-01,Dañado,4
0C:5D:2C:B6:80:AA,2015-06-24,2022-05-21,Reacondicionado,4
82:85:70:F9:81:0F,2018-08-27,2020-04-24,Mantenimiento,1
6C:EA:E2:45:70:F2,2016-11-02,2021-06-27,Reacondicionado,5
A5:D8:42:0F:2B:AE,2014-09-04,2025-01-04,Reacondicionado,2
41:05:A1:3A:5C:A1,2017-02-23,2021-02-17,Reacondicionado,3
D3:8A:5A:FE:95:3D,2023-10-16,2026-04-15,Mantenimiento,3
BE:B2:32:CB:6E:2F,2023-07-20,2026-05-17,Reacondicionado,5
7F:AA:03:29:E5:37,2020-07-11,2021-01-20,Dañado,1
D6:B8:AD:FD:04:40,2016-12-02,2019-10-08,Mantenimiento,1
69:92:BF:DE:4B:08,2019-06-12,2023-07-11,Mantenimiento,4
FD:7A:6F:F1:D7:67,2016-11-28,2017-01-03,Dañado,3
65:7A:35:1D:13:57,2021-02-02,2025-12-05,Mantenimiento,1
4B:3C:B9:4A:62:13,2022-07-30,2023-09-26,Mantenimiento,3
93:31:B3:83:FA:C0,2023-11-13,2025-12-10,Dañado,3
9F:06:06:17:17:2C,2017-12-15,2021-03-15,Reacondicionado,1
81:FA:09:1C:13:F3,2016-11-12,2022-08-12,Dañado,2
EE:09:FE:57:A4:C0,2016-01-22,2026-01-14,Dañado,2
C0:7B:A7:E8:1B:91,2022-03-23,2023-10-09,Dañado,1
FE:EB:F8:E9:9E:B6,2019-08-21,2020-09-07,Reacondicionado,1
48:D2:5A:F8:23:C1,2022-07-21,2024-08-08,Mantenimiento,5
C2:62:C6:94:9D:39,2018-02-10,2019-03-28,Reacondicionado,4
E3:56:00:63:3C:85,2018-07-07,2023-03-02,Dañado,4
F5:03:04:7A:7C:02,2021-03-09,2022-10-03,Mantenimiento,1
8C:E3:DE:F6:EA:A5,2020-07-19,2022-02-04,Dañado,2
38:D3:CE:E7:6F:44,2020-08-04,2020-12-30,Dañado,3
CE:96:08:C1:5C:2D,2018-05-27,2024-05-14,Dañado,3
86:75:3D:6A:D3:07,2021-05-08,2023-03-18,Reacondicionado,4
5A:2B:FF:C6:1D:9F,2018-09-20,2024-01-19,Reacondicionado,1
E3:B3:7F:BA:9C:BD,2020-10-26,2025-06-11,Reacondicionado,4
84:94:23:6C:7C:64,2018-02-10,2021-12-18,Reacondicionado,1
0A:00:F4:35:DD:76,2023-09-19,2024-10-28,Dañado,4
E4:55:C5:C8:ED:6D,2021-02-17,2022-06-19,Mantenimiento,4
79:E7:A2:78:76:FE,2021-05-11,2022-05-05,Mantenimiento,1
F6:D9:02:87:CA:A9,2021-07-05,2024-01-21,Mantenimiento,5
45:6F:92:EE:46:9A,2019-11-21,2021-11-04,Dañado,1
83:DE:E9:1C:E6:BA,2016-07-13,2025-12-01,Mantenimiento,1
34:60:58:EA:07:C0,2015-11-14,2022-05-09,Reacondicionado,3
B2:3A:44:47:FE:17,2015-06-06,2025-01-10,Reacondicionado,1
AB:86:A4:07:A4:21,2014-10-18,2019-04-06,Reacondicionado,5
17:99:4D:B9:2A:7F,2025-03-28,2025-12-13,Dañado,3
C7:6C:A3:CF:1F:FB,2024-03-08,2024-07-14,Mantenimiento,5
61:C8:EB:61:13:BB,2022-09-16,2025-10-19,Dañado,1
3D:DB:FF:13:9F:58,2017-01-24,2026-02-06,Reacondicionado,1
D4:46:84:E7:29:AC,2020-06-28,2025-10-01,Dañado,5
E3:FE:32:EE:04:39,2023-01-11,2024-06-18,Mantenimiento,1
59:0C:24:72:78:E8,2021-07-20,2023-04-14,Dañado,4
34:D2:62:16:DD:F6,2019-04-23,2026-04-18,Mantenimiento,4
DE:3F:9F:1D:44:C2,2019-11-16,2026-05-14,Mantenimiento,5
71:3C:DF:07:F2:7B,2018-09-07,2024-09-25,Dañado,1
AA:59:39:89:D1:1A,2023-04-13,2024-12-04,Mantenimiento,5
E7:A3:B8:51:C9:64,2025-02-16,2025-12-23,Mantenimiento,5
EB:9D:D3:4E:A4:DA,2017-01-11,2018-09-14,Dañado,3
FE:C7:AF:9E:B4:1D,2026-03-03,2026-04-04,Mantenimiento,1
3E:F0:DC:D9:8A:51,2023-03-16,2025-12-28,Mantenimiento,1
9C:7C:78:A5:00:FD,2021-08-30,2026-05-11,Dañado,1
A0:39:42:A1:7D:E5,2017-10-10,2022-03-31,Dañado,5
63:CE:66:7C:6A:89,2014-07-24,2021-08-14,Mantenimiento,2
39:F3:F3:51:2C:B5,2017-12-11,2018-02-04,Mantenimiento,3
8F:EA:02:AE:D7:00,2021-01-27,2021-03-22,Mantenimiento,1
41:E3:84:CC:CC:3A,2015-07-11,2019-12-11,Dañado,1
77:C4:26:1D:10:C5,2022-10-07,2025-11-23,Mantenimiento,5
91:BC:24:50:7A:55,2014-06-19,2022-08-24,Mantenimiento,3
DB:2F:2A:C4:F6:EA,2021-09-03,2024-01-26,Reacondicionado,1
36:44:F8:1C:AB:DE,2025-03-28,2025-06-19,Dañado,4
1D:28:93:D9:B0:CA,2016-10-03,2021-08-18,Mantenimiento,2
D6:8E:D4:A6:E4:D6,2023-02-16,2023-07-30,Mantenimiento,1
20:31:B4:13:0E:B0,2024-09-13,2025-12-27,Mantenimiento,5
77:91:B7:4E:44:75,2017-08-11,2020-05-02,Mantenimiento,1
DE:C5:EA:E8:5E:1C,2017-03-04,2019-05-31,Reacondicionado,4
5D:CC:C0:CF:36:FC,2020-12-10,2025-04-13,Reacondicionado,5
4A:C9:4B:2F:3A:28,2019-04-20,2021-11-08,Reacondicionado,1
56:7A:F2:02:BD:35,2024-05-19,2025-11-22,Mantenimiento,2
E3:24:83:3A:6E:5F,2023-07-26,2026-04-23,Reacondicionado,1
8D:E4:1E:B8:A1:CB,2017-05-30,2019-10-19,Mantenimiento,5
39:BE:0E:1E:9D:DF,2019-04-26,2025-02-01,Dañado,3
D0:63:3D:AE:A2:C5,2016-11-21,2018-03-19,Dañado,5
95:01:80:70:2B:E1,2020-08-29,2021-07-10,Mantenimiento,3
15:BB:66:00:39:BA,2021-11-25,2022-05-29,Reacondicionado,5
90:25:C8:C2:22:0D,2021-04-12,2021-06-08,Dañado,3
A8:32:42:C8:A6:A4,2024-02-08,2024-06-29,Dañado,3
1D:0F:9C:E6:FD:03,2022-01-30,2026-02-05,Reacondicionado,1
E5:ED:53:B0:80:DB,2023-04-14,2026-01-11,Dañado,1
F6:8D:EE:E9:3B:65,2016-10-02,2023-11-15,Mantenimiento,4
FD:89:F7:62:E3:15,2018-01-29,2023-05-18,Reacondicionado,2
C0:E4:8D:1D:C0:56,2018-04-07,2026-02-01,Reacondicionado,5
BC:3D:B0:E2:6D:89,2023-11-01,2026-05-11,Dañado,1
9F:13:30:5F:D6:99,2023-05-04,2024-05-22,Dañado,2
71:92:11:23:1C:74,2019-02-26,2024-04-17,Dañado,2
67:D1:67:7B:EE:2F,2017-09-02,2020-02-14,Mantenimiento,4
9A:9D:B5:11:FA:8F,2019-09-19,2023-08-18,Reacondicionado,3
